listing_id,branch_id,agent_address,agent_postcode,short_description,property_id,property_type,address,price_min,price_max,latitude,longitude,lad20cd,lad20nm,tagged_description
42223372,"[""14476""]","[""Rawlings House, 2a Milner Street, London""]","[""SW3 2PU""]",A stunning and unique four bedroom maisonette in a wonderful red brick building in the heart of Chelsea.,28580355,Flat,"[""Draycott Place, London SW3""]",1950,1950,51.491394,-0.163082,E09000020,Kensington and Chelsea,"[('A', 'O'), ('stunning', 'O'), ('and', 'O'), ('unique', 'O'), ('four', 'O'), ('bedroom', 'O'), ('maisonette', 'O'), ('in', 'O'), ('a', 'O'), ('wonderful', 'O'), ('red', 'O'), ('brick', 'O'), ('building', 'O'), ('in', 'O'), ('the', 'O'), ('heart', 'O'), ('of', 'O'), ('Chelsea.', 'B-LOC')]"
48613198,"[""12688""]","[""2 Westferry Road, London""]","[""E14 8JT""]","Offering an abundance of living space and an excellent location, is this four-bedroom Town House. Berry Cottages has been fully refurbished and comprises of a lounge, separate kitchen/dining room, a modern family bathroom and four double bedrooms. Further benefits include storage space, front and rear gardens, gas central heating and double glazing. Perfect for sharers! Viewing Highly Recommended.",7863757,Terraced house,"[""Berry Cottages, Repton Street, London E14""]",669,681,51.51572,-0.03723,E09000030,Tower Hamlets,"[('Offering', 'O'), ('an', 'O'), ('abundance', 'O'), ('of', 'O'), ('living', 'O'), ('space', 'O'), ('and', 'O'), ('an', 'O'), ('excellent', 'O'), ('location,', 'O'), ('is', 'O'), ('this', 'O'), ('four-bedroom', 'O'), ('Town', 'O'), ('House.', 'O'), ('Berry', 'B-LOC'), ('Cottages', 'O'), ('has', 'O'), ('been', 'O'), ('fully', 'O'), ('refurbished', 'O'), ('and', 'O'), ('comprises', 'O'), ('of', 'O'), ('a', 'O'), ('lounge,', 'O'), ('separate', 'O'), ('kitchen/dining', 'O'), ('room,', 'O'), ('a', 'O'), ('modern', 'O'), ('family', 'O'), ('bathroom', 'O'), ('and', 'O'), ('four', 'O'), ('double', 'O'), ('bedrooms.', 'O'), ('Further', 'O'), ('benefits', 'O'), ('include', 'O'), ('storage', 'O'), ('space,', 'O'), ('front', 'O'), ('and', 'O'), ('rear', 'O'), ('gardens,', 'O'), ('gas', 'O'), ('central', 'O'), ('heating', 'O'), ('and', 'O'), ('double', 'O'), ('glazing.', 'O'), ('Perfect', 'O'), ('for', 'O'), ('sharers!', 'O'), ('Viewing', 'O'), ('Highly', 'O'), ('Recommended.', 'O')]"
50121699,"[""26612""]","[""364 Kilburn High Road, Kilburn,, London""]","[""NW6 2QH""]","Brand new 1 bedroom apartment set in a red brick period conversion just off the Finchley Road. Comprises a bright and spacious reception room with a modern open plan fitted kitchen, fully tiled bathroom and a sizeable double bedroom. ",17213984,Flat,"[""Jesmond Dene, Lithos Road, London NW3"",""Lithos Road, London NW3""]",340,340,51.549763,-0.183204,E09000007,Camden,"[('Brand', 'O'), ('new', 'O'), ('1', 'O'), ('bedroom', 'O'), ('apartment', 'O'), ('set', 'O'), ('in', 'O'), ('a', 'O'), ('red', 'O'), ('brick', 'O'), ('period', 'O'), ('conversion', 'O'), ('just', 'O'), ('off', 'O'), ('the', 'O'), ('Finchley', 'B-LOC'), ('Road.', 'O'), ('Comprises', 'O'), ('a', 'O'), ('bright', 'O'), ('and', 'O'), ('spacious', 'O'), ('reception', 'O'), ('room', 'O'), ('with', 'O'), ('a', 'O'), ('modern', 'O'), ('open', 'O'), ('plan', 'O'), ('fitted', 'O'), ('kitchen,', 'O'), ('fully', 'O'), ('tiled', 'O'), ('bathroom', 'O'), ('and', 'O'), ('a', 'O'), ('sizeable', 'O'), ('double', 'O'), ('bedroom.', 'O')]"
47656292,"[""7418""]","[""92 High Street, Ruislip""]","[""HA4 8LS""]","<p class=""top"">Situated in the heart of Ruislip Town Centre within walking distance of the station and the High Street, this superb and larger than average one bedroom apartment boasting sleek and modern interiors. This luxury apartment briefly comprises: Spacious lounge open planned with the stylish kitchen, modern bathroom suite and good size bedroom. The property benefits include: Double glazing, under floor heating &amp; own garden area. Located on Pembroke Road, this property enjoys splendid access to local amenities, all of them just a short walk away. Ruislip High Street, Ruislip and West Ruislip train stations offering access to the Metropolitan, Piccadilly and Central Lines as well as Overland Rail, all within a short distance making this one of the most conveniently positioned apartment buildings in the area.</p><p class=""top"">You may download, store and use the material for your own personal use and research. You may not republish, retransmit, redistribute or otherwise make the material available to any party or make the same available on any website.These particulars, whilst believed to be accurate are set out as a general outline only for guidance and do not constitute any part of an offer or contract. Intending purchasers should not rely on them as statements or representation of fact, but must satisfy themselves by inspection or otherwise as to their accuracy. No person in this firms employment has the authority to make or give any representation or warranty in respect of the property.</p>",31258080,Flat,"[""Pembroke Road, Ruislip Manor, Ruislip HA4""]",265,265,51.572037,-0.42059,E09000017,Hillingdon,"[('<p', 'O'), ('class=""top"">Situated', 'O'), ('in', 'O'), ('the', 'O'), ('heart', 'O'), ('of', 'O'), ('Ruislip', 'B-LOC'), ('Town', 'O'), ('Centre', 'O'), ('within', 'O'), ('walking', 'O'), ('distance', 'O'), ('of', 'O'), ('the', 'O'), ('station', 'O'), ('and', 'O'), ('the', 'O'), ('High', 'B-LOC'), ('Street,', 'O'), ('this', 'O'), ('superb', 'O'), ('and', 'O'), ('larger', 'O'), ('than', 'O'), ('average', 'O'), ('one', 'O'), ('bedroom', 'O'), ('apartment', 'O'), ('boasting', 'O'), ('sleek', 'O'), ('and', 'O'), ('modern', 'O'), ('interiors.', 'O'), ('This', 'O'), ('luxury', 'O'), ('apartment', 'O'), ('briefly', 'O'), ('comprises:', 'O'), ('Spacious', 'O'), ('lounge', 'O'), ('open', 'O'), ('planned', 'O'), ('with', 'O'), ('the', 'O'), ('stylish', 'O'), ('kitchen,', 'O'), ('modern', 'O'), ('bathroom', 'O'), ('suite', 'O'), ('and', 'O'), ('good', 'O'), ('size', 'O'), ('bedroom.', 'O'), ('The', 'O'), ('property', 'O'), ('benefits', 'O'), ('include:', 'O'), ('Double', 'O'), ('glazing,', 'O'), ('under', 'O'), ('floor', 'O'), ('heating', 'O'),  ('own', 'O'), ('garden', 'O'), ('area.', 'O'), ('Located', 'O'), ('on', 'O'), ('Pembroke', 'B-LOC'), ('Road,', 'O'), ('this', 'O'), ('property', 'O'), ('enjoys', 'O'), ('splendid', 'O'), ('access', 'O'), ('to', 'O'), ('local', 'O'), ('amenities,', 'O'), ('all', 'O'), ('of', 'O'), ('them', 'O'), ('just', 'O'), ('a', 'O'), ('short', 'O'), ('walk', 'O'), ('away.', 'O'), ('Ruislip', 'B-LOC'), ('High', 'I-LOC'), ('Street,', 'O'), ('Ruislip', 'B-LOC'), ('and', 'O'), ('West', 'B-LOC'), ('Ruislip', 'I-LOC'), ('train', 'O'), ('stations', 'O'), ('offering', 'O'), ('access', 'O'), ('to', 'O'), ('the', 'O'), ('Metropolitan,', 'O'), ('Piccadilly', 'O'), ('and', 'O'), ('Central', 'O'), ('Lines', 'O'), ('as', 'O'), ('well', 'O'), ('as', 'O'), ('Overland', 'O'), ('Rail,', 'O'), ('all', 'O'), ('within', 'O'), ('a', 'O'), ('short', 'O'), ('distance', 'O'), ('making', 'O'), ('this', 'O'), ('one', 'O'), ('of', 'O'), ('the', 'O'), ('most', 'O'), ('conveniently', 'O'), ('positioned', 'O'), ('apartment', 'O'), ('buildings', 'O'), ('in', 'O'), ('the', 'O'), ('area.</p><p', 'O'), ('class=""top"">You', 'O'), ('may', 'O'), ('download,', 'O'), ('store', 'O'), ('and', 'O'), ('use', 'O'), ('the', 'O'), ('material', 'O'), ('for', 'O'), ('your', 'O'), ('own', 'O'), ('personal', 'O'), ('use', 'O'), ('and', 'O'), ('research.', 'O'), ('You', 'O'), ('may', 'O'), ('not', 'O'), ('republish,', 'O'), ('retransmit,', 'O'), ('redistribute', 'O'), ('or', 'O'), ('otherwise', 'O'), ('make', 'O'), ('the', 'O'), ('material', 'O'), ('available', 'O'), ('to', 'O'), ('any', 'O'), ('party', 'O'), ('or', 'O'), ('make', 'O'), ('the', 'O'), ('same', 'O'), ('available', 'O'), ('on', 'O'), ('any', 'O'), ('website.These', 'O'), ('particulars,', 'O'), ('whilst', 'O'), ('believed', 'O'), ('to', 'O'), ('be', 'O'), ('accurate', 'O'), ('are', 'O'), ('set', 'O'), ('out', 'O'), ('as', 'O'), ('a', 'O'), ('general', 'O'), ('outline', 'O'), ('only', 'O'), ('for', 'O'), ('guidance', 'O'), ('and', 'O'), ('do', 'O'), ('not', 'O'), ('constitute', 'O'), ('any', 'O'), ('part', 'O'), ('of', 'O'), ('an', 'O'), ('offer', 'O'), ('or', 'O'), ('contract.', 'O'), ('Intending', 'O'), ('purchasers', 'O'), ('should', 'O'), ('not', 'O'), ('rely', 'O'), ('on', 'O'), ('them', 'O'), ('as', 'O'), ('statements', 'O'), ('or', 'O'), ('representation', 'O'), ('of', 'O'), ('fact,', 'O'), ('but', 'O'), ('must', 'O'), ('satisfy', 'O'), ('themselves', 'O'), ('by', 'O'), ('inspection', 'O'), ('or', 'O'), ('otherwise', 'O'), ('as', 'O'), ('to', 'O'), ('their', 'O'), ('accuracy.', 'O'), ('No', 'O'), ('person', 'O'), ('in', 'O'), ('this', 'O'), ('firms', 'O'), ('employment', 'O'), ('has', 'O'), ('the', 'O'), ('authority', 'O'), ('to', 'O'), ('make', 'O'), ('or', 'O'), ('give', 'O'), ('any', 'O'), ('representation', 'O'), ('or', 'O'), ('warranty', 'O'), ('in', 'O'), ('respect', 'O'), ('of', 'O'), ('the', 'O'), ('property.</p>', 'O')]"
47421407,"[""22050""]","[""595 Holloway Road, London""]","[""N19 4DJ""]","Located on Holloway Road N7, we are pleased to offer this great 2 bed modern apartment set on the first floor of this recently refurbished building.  The apartment comprises 2 double bedrooms, fully tiled luxurious bathroom, open plan lounge / fully fitted modern kitchen with integrated fridge freezer, washing machine and gas hob.  The property further boasts wood flooring, gas central heating, double glazing and is conveniently situated close to Archway, Holloway and Tufnell Park Tube Stations.  EPC - C",30381495,Flat,"[""Holloway Road, London N7""]",369,369,51.55975,-0.121997,E09000019,Islington,"[('Located', 'O'), ('on', 'O'), ('Holloway', 'B-LOC'), ('Road', 'O'), ('N7,', 'O'), ('we', 'O'), ('are', 'O'), ('pleased', 'O'), ('to', 'O'), ('offer', 'O'), ('this', 'O'), ('great', 'O'), ('2', 'O'), ('bed', 'O'), ('modern', 'O'), ('apartment', 'O'), ('set', 'O'), ('on', 'O'), ('the', 'O'), ('first', 'O'), ('floor', 'O'), ('of', 'O'), ('this', 'O'), ('recently', 'O'), ('refurbished', 'O'), ('building.', 'O'), ('The', 'O'), ('apartment', 'O'), ('comprises', 'O'), ('2', 'O'), ('double', 'O'), ('bedrooms,', 'O'), ('fully', 'O'), ('tiled', 'O'), ('luxurious', 'O'), ('bathroom,', 'O'), ('open', 'O'), ('plan', 'O'), ('lounge', 'O'), ('/', 'O'), ('fully', 'O'), ('fitted', 'O'), ('modern', 'O'), ('kitchen', 'O'), ('with', 'O'), ('integrated', 'O'), ('fridge', 'O'), ('freezer,', 'O'), ('washing', 'O'), ('machine', 'O'), ('and', 'O'), ('gas', 'O'), ('hob.', 'O'), ('The', 'O'), ('property', 'O'), ('further', 'O'), ('boasts', 'O'), ('wood', 'O'), ('flooring,', 'O'), ('gas', 'O'), ('central', 'O'), ('heating,', 'O'), ('double', 'O'), ('glazing', 'O'), ('and', 'O'), ('is', 'O'), ('conveniently', 'O'), ('situated', 'O'), ('close', 'O'), ('to', 'O'), ('Archway,', 'B-LOC'), ('Holloway', 'B-LOC'), ('and', 'O'), ('Tufnell', 'B-LOC'), ('Park', 'I-LOC'), ('Tube', 'O'), ('Stations.', 'O'), ('EPC', 'O'), ('-', 'O'), ('C', 'O')]"
44600895,"[""51689""]","[""Park House (4th Floor), 22 Park Street, Croydon""]","[""CR0 1YE""]",One word...WoW' - available from December 2017 Talk about amazing and spacious - The landlord has spared no expenses refurbishing this first floor apartment. ,29429339,Maisonette,"[""Manor Lane, Lee SE12""]",323,323,51.45246,0.005509,E09000023,Lewisham,"[('One', 'O'), (""word...WoW'"", 'O'), ('-', 'O'), ('available', 'O'), ('from', 'O'), ('December', 'O'), ('2017', 'O'), ('Talk', 'O'), ('about', 'O'), ('amazing', 'O'), ('and', 'O'), ('spacious', 'O'), ('-', 'O'), ('The', 'O'), ('landlord', 'O'), ('has', 'O'), ('spared', 'O'), ('no', 'O'), ('expenses', 'O'), ('refurbishing', 'O'), ('this', 'O'), ('first', 'O'), ('floor', 'O'), ('apartment.', 'O')]"
50074521,"[""58879""]","[""360 Brockley Road, London""]","[""SE4 2BY""]","Bryan and Keegan are pleased to offer to the market this Bright and spacious furnished top floor apartment with two double bedrooms, private balcony with tree views and located within easy reach of public transport.",20910237,Flat,"[""Turnham Road, London SE4""]",312,312,51.455704,-0.042656,E09000023,Lewisham,"[('Bryan', 'O'), ('and', 'O'), ('Keegan', 'O'), ('are', 'O'), ('pleased', 'O'), ('to', 'O'), ('offer', 'O'), ('to', 'O'), ('the', 'O'), ('market', 'O'), ('this', 'O'), ('Bright', 'O'), ('and', 'O'), ('spacious', 'O'), ('furnished', 'O'), ('top', 'O'), ('floor', 'O'), ('apartment', 'O'), ('with', 'O'), ('two', 'O'), ('double', 'O'), ('bedrooms,', 'O'), ('private', 'O'), ('balcony', 'O'), ('with', 'O'), ('tree', 'O'), ('views', 'O'), ('and', 'O'), ('located', 'O'), ('within', 'O'), ('easy', 'O'), ('reach', 'O'), ('of', 'O'), ('public', 'O'), ('transport.', 'O')]"
45813882,"[""54584""]","[""39 Great Windmill Street""]","[""W1D 7LX""]","Pictures to follow! And can be seen here: Area: Amazing flat in NW6 - West Hampstead and South Hampstead - lovely part of London - safe, well-connected, huge range of restaurants and vibrant hi... ** Property Reference: 317685 **",17246646,Flat,"[""Goldhurst Terrace, London NW6""]",658,658,51.541054,-0.187012,E09000007,Camden,"[('Pictures', 'O'), ('to', 'O'), ('follow!', 'O'), ('And', 'O'), ('can', 'O'), ('be', 'O'), ('seen', 'O'), ('here:', 'O'), ('Area:', 'O'), ('Amazing', 'O'), ('flat', 'O'), ('in', 'O'), ('NW6', 'O'), ('-', 'O'), ('West', 'B-LOC'), ('Hampstead', 'I-LOC'), ('and', 'O'), ('South', 'B-LOC'), ('Hampstead', 'I-LOC'), ('-', 'O'), ('lovely', 'O'), ('part', 'O'), ('of', 'O'), ('London', 'O'), ('-', 'O'), ('safe,', 'O'), ('well-connected,', 'O'), ('huge', 'O'), ('range', 'O'), ('of', 'O'), ('restaurants', 'O'), ('and', 'O'), ('vibrant', 'O'), ('hi...', 'O'), ('**', 'O'), ('Property', 'O'), ('Reference:', 'O'), ('317685', 'O'), ('**', 'O')]"
48548820,"[""17126""]","[""147 Trafalgar Road, London""]","[""SE10 9TX""]","Hunters is delighted to introduce a lovely one bedroom, ground floor flat with separate kitchen and well served by the numerous amenities on Old Kent Road.",20865870,Flat,"[""Kingsley Flats, Old Kent Road SE1""]",288,298,51.4922,-0.081962,E09000028,Southwark,"[('Hunters', 'O'), ('is', 'O'), ('delighted', 'O'), ('to', 'O'), ('introduce', 'O'), ('a', 'O'), ('lovely', 'O'), ('one', 'O'), ('bedroom,', 'O'), ('ground', 'O'), ('floor', 'O'), ('flat', 'O'), ('with', 'O'), ('separate', 'O'), ('kitchen', 'O'), ('and', 'O'), ('well', 'O'), ('served', 'O'), ('by', 'O'), ('the', 'O'), ('numerous', 'O'), ('amenities', 'O'), ('on', 'O'), ('Old', 'B-LOC'), ('Kent', 'I-LOC'), ('Road.', 'O')]"
43843167,"[""45699""]","[""38 Star Street, London""]","[""W2 1QB""]","The stunning apartment is situated on the second floor of this prestigious building which features a 24 hour concierge, lift service and secure underground parking.",29292604,Flat,"[""Harbet Road, London W2""]",580,580,51.51912,-0.171811,E09000033,Westminster,"[('The', 'O'), ('stunning', 'O'), ('apartment', 'O'), ('is', 'O'), ('situated', 'O'), ('on', 'O'), ('the', 'O'), ('second', 'O'), ('floor', 'O'), ('of', 'O'), ('this', 'O'), ('prestigious', 'O'), ('building', 'O'), ('which', 'O'), ('features', 'O'), ('a', 'O'), ('24', 'O'), ('hour', 'O'), ('concierge,', 'O'), ('lift', 'O'), ('service', 'O'), ('and', 'O'), ('secure', 'O'), ('underground', 'O'), ('parking.', 'O')]"
49735536,"[""78310""]","[""37 Lisson Grove, London""]","[""NW1 6UB""]","A splendid 1 bedroom flat in Warwick Gardens, next to Kensington High Street. Recently Refurbished. Allocated parking Space.",27293662,Flat,"[""Warwick Gardens, Kensington, London W14""]",425,425,51.495224,-0.201422,E09000020,Kensington and Chelsea,"[('A', 'O'), ('splendid', 'O'), ('1', 'O'), ('bedroom', 'O'), ('flat', 'O'), ('in', 'O'), ('Warwick', 'B-LOC'), ('Gardens,', 'O'), ('next', 'O'), ('to', 'O'), ('Kensington', 'B-LOC'), ('High', 'I-LOC'), ('Street.', 'O'), ('Recently', 'O'), ('Refurbished.', 'O'), ('Allocated', 'O'), ('parking', 'O'), ('Space.', 'O')]"
50829846,"[""36976""]","[""11 Station Road, Sutton""]","[""SM2 6BG""]",Beautifully Refurbished 3 Bedroom Detached Bungalow in sought after South Sutton Cul-de-sac opposite Suttons New Harris Academy secondary school close to transport links and amenities.* New Kitchen &amp; Bathroom* Well maintained Gardens to front &amp; Rear.,21845986,Detached bungalow,"[""Bassett Close, Sutton, Surrey SM2""]",427,427,51.348503,-0.193229,E09000029,Sutton,"[('Beautifully', 'O'), ('Refurbished', 'O'), ('3', 'O'), ('Bedroom', 'O'), ('Detached', 'O'), ('Bungalow', 'O'), ('in', 'O'), ('sought', 'O'), ('after', 'O'), ('South', 'O'), ('Sutton', 'B-LOC'), ('Cul-de-sac', 'O'), ('opposite', 'O'), ('Suttons', 'O'), ('New', 'O'), ('Harris', 'O'), ('Academy', 'O'), ('secondary', 'O'), ('school', 'O'), ('close', 'O'), ('to', 'O'), ('transport', 'O'), ('links', 'O'), ('and', 'O'), ('amenities.*', 'O'), ('New', 'O'), ('Kitchen', 'O'),  ('Bathroom*', 'O'), ('Well', 'O'), ('maintained', 'O'), ('Gardens', 'O'), ('to', 'O'), ('front', 'O'),  ('Rear.', 'O')]"
48080888,"[""54584""]","[""39 Great Windmill Street""]","[""W1D 7LX""]",Key Features 1 double bedroom Integrated kitchen appliances Double Glazing Walking distance to Hatch End over ground station Parking available This highly desirable 1 bedroom apartment is situate... ** Property Reference: 398640 **,28811288,Flat,"[""Uxbridge Road, London HA5""]",231,242,51.607254,-0.374816,E09000015,Harrow,"[('Key', 'O'), ('Features', 'O'), ('1', 'O'), ('double', 'O'), ('bedroom', 'O'), ('Integrated', 'O'), ('kitchen', 'O'), ('appliances', 'O'), ('Double', 'O'), ('Glazing', 'O'), ('Walking', 'O'), ('distance', 'O'), ('to', 'O'), ('Hatch', 'B-LOC'), ('End', 'I-LOC'), ('over', 'O'), ('ground', 'O'), ('station', 'O'), ('Parking', 'O'), ('available', 'O'), ('This', 'O'), ('highly', 'O'), ('desirable', 'O'), ('1', 'O'), ('bedroom', 'O'), ('apartment', 'O'), ('is', 'O'), ('situate...', 'O'), ('**', 'O'), ('Property', 'O'), ('Reference:', 'O'), ('398640', 'O'), ('**', 'O')]"
47576516,"[""4243""]","[""53-55 Balham Hill, Balham, London""]","[""SW12 9DR""]",A delightfully presented Victorian garden flat within a short distance of Clapham South underground and the local amenities.,23266862,Flat,"[""Cavendish Road, Clapham South, London SW12""]",450,450,51.453552,-0.144206,E09000022,Lambeth,"[('A', 'O'), ('delightfully', 'O'), ('presented', 'O'), ('Victorian', 'O'), ('garden', 'O'), ('flat', 'O'), ('within', 'O'), ('a', 'O'), ('short', 'O'), ('distance', 'O'), ('of', 'O'), ('Clapham', 'B-LOC'), ('South', 'O'), ('underground', 'O'), ('and', 'O'), ('the', 'O'), ('local', 'O'), ('amenities.', 'O')]"
43057346,"[""61059""]","[""2 Erconwald Street, London""]","[""W12 0BS""]","Access to White City tube (Central Line) and Wood Lane Tube (Ham and City Line) rent includes all bills, Westfield Shopping Centre nearby. Good refs wanted, available now !",30667498,Terraced house,"[""Woodmans Mews, White City W12""]",145,150,51.519295,-0.228912,E09000013,Hammersmith and Fulham,"[('Access', 'O'), ('to', 'O'), ('White', 'B-LOC'), ('City', 'I-LOC'), ('tube', 'O'), ('(Central', 'O'), ('Line)', 'O'), ('and', 'O'), ('Wood', 'O'), ('Lane', 'O'), ('Tube', 'O'), ('(Ham', 'O'), ('and', 'O'), ('City', 'O'), ('Line)', 'O'), ('rent', 'O'), ('includes', 'O'), ('all', 'O'), ('bills,', 'O'), ('Westfield', 'B-LOC'), ('Shopping', 'O'), ('Centre', 'O'), ('nearby.', 'O'), ('Good', 'O'), ('refs', 'O'), ('wanted,', 'O'), ('available', 'O'), ('now', 'O'), ('!', 'O')]"
46752038,"[""13336""]","[""76 Upper Street, Islington""]","[""N1 0NU""]","<p class=""top"">A one double bedroom, one bathroom modern apartment with lots of natural light. Island Apartments is just eight years old so has a contemporary exterior with modern fixtures, floor to ceiling windows and wooden floors throughout.</p><h3 class=""listing-desc-header top""><strong>Directions</strong></h3><p class=""top"">Island Apartments offers superb transport links at approximately three quarters of a mile between both Angel and Highbury &amp; Islington stations.</p><p class=""top"">You may download, store and use the material for your own personal use and research. You may not republish, retransmit, redistribute or otherwise make the material available to any party or make the same available on any website, online service or bulletin board of your own or of any other party or make the same available in hard copy or in any other media without the website owner's express prior written consent. The website owner's copyright must remain on all reproductions of material taken from this website.</p>",29011272,Flat,"[""Basire Street, London N1""]",425,450,51.53795,-0.0928,E09000019,Islington,"[('<p', 'O'), ('class=""top"">A', 'O'), ('one', 'O'), ('double', 'O'), ('bedroom,', 'O'), ('one', 'O'), ('bathroom', 'O'), ('modern', 'O'), ('apartment', 'O'), ('with', 'O'), ('lots', 'O'), ('of', 'O'), ('natural', 'O'), ('light.', 'O'), ('Island', 'O'), ('Apartments', 'O'), ('is', 'O'), ('just', 'O'), ('eight', 'O'), ('years', 'O'), ('old', 'O'), ('so', 'O'), ('has', 'O'), ('a', 'O'), ('contemporary', 'O'), ('exterior', 'O'), ('with', 'O'), ('modern', 'O'), ('fixtures,', 'O'), ('floor', 'O'), ('to', 'O'), ('ceiling', 'O'), ('windows', 'O'), ('and', 'O'), ('wooden', 'O'), ('floors', 'O'), ('throughout.</p><h3', 'O'), ('class=""listing-desc-header', 'O'), ('top""><strong>Directions</strong></h3><p', 'O'), ('class=""top"">Island', 'O'), ('Apartments', 'O'), ('offers', 'O'), ('superb', 'O'), ('transport', 'O'), ('links', 'O'), ('at', 'O'), ('approximately', 'O'), ('three', 'O'), ('quarters', 'O'), ('of', 'O'), ('a', 'O'), ('mile', 'O'), ('between', 'O'), ('both', 'O'), ('Angel', 'B-LOC'), ('and', 'O'), ('Highbury', 'B-LOC'),  ('Islington', 'B-LOC'), ('stations.</p><p', 'O'), ('class=""top"">You', 'O'), ('may', 'O'), ('download,', 'O'), ('store', 'O'), ('and', 'O'), ('use', 'O'), ('the', 'O'), ('material', 'O'), ('for', 'O'), ('your', 'O'), ('own', 'O'), ('personal', 'O'), ('use', 'O'), ('and', 'O'), ('research.', 'O'), ('You', 'O'), ('may', 'O'), ('not', 'O'), ('republish,', 'O'), ('retransmit,', 'O'), ('redistribute', 'O'), ('or', 'O'), ('otherwise', 'O'), ('make', 'O'), ('the', 'O'), ('material', 'O'), ('available', 'O'), ('to', 'O'), ('any', 'O'), ('party', 'O'), ('or', 'O'), ('make', 'O'), ('the', 'O'), ('same', 'O'), ('available', 'O'), ('on', 'O'), ('any', 'O'), ('website,', 'O'), ('online', 'O'), ('service', 'O'), ('or', 'O'), ('bulletin', 'O'), ('board', 'O'), ('of', 'O'), ('your', 'O'), ('own', 'O'), ('or', 'O'), ('of', 'O'), ('any', 'O'), ('other', 'O'), ('party', 'O'), ('or', 'O'), ('make', 'O'), ('the', 'O'), ('same', 'O'), ('available', 'O'), ('in', 'O'), ('hard', 'O'), ('copy', 'O'), ('or', 'O'), ('in', 'O'), ('any', 'O'), ('other', 'O'), ('media', 'O'), ('without', 'O'), ('the', 'O'), ('website', 'O'), (""owner's"", 'O'), ('express', 'O'), ('prior', 'O'), ('written', 'O'), ('consent.', 'O'), ('The', 'O'), ('website', 'O'), (""owner's"", 'O'), ('copyright', 'O'), ('must', 'O'), ('remain', 'O'), ('on', 'O'), ('all', 'O'), ('reproductions', 'O'), ('of', 'O'), ('material', 'O'), ('taken', 'O'), ('from', 'O'), ('this', 'O'), ('website.</p>', 'O')]"
